Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),"	24h Low (USD)",Adj Close,Volume
USD,8/26/2017,4352.399902,4372.060059,4379.279785,4269.52002,4352.399902,1511609984
USD,8/27/2017,4382.879883,4345.100098,4416.589844,4317.290039,4382.879883,1537459968
USD,8/28/2017,4382.660156,4384.450195,4403.930176,4224.640137,4382.660156,1959330048
USD,8/29/2017,4579.02002,4389.209961,4625.680176,4352.129883,4579.02002,2486080000
USD,8/30/2017,4565.299805,4570.359863,4626.52002,4471.410156,4565.299805,1937849984
USD,8/31/2017,4703.390137,4555.589844,4736.049805,4549.399902,4703.390137,1944930048
USD,9/1/2017,4892.009766,4701.759766,4892.009766,4678.529785,4892.009766,2599079936
USD,9/2/2017,4578.77002,4901.419922,4975.040039,4469.240234,4578.77002,2722139904
USD,9/3/2017,4582.959961,4585.27002,4714.080078,4417.589844,4582.959961,1933190016
USD,9/4/2017,4236.310059,4591.629883,4591.629883,4108.399902,4236.310059,2987330048
USD,9/5/2017,4376.529785,4228.290039,4427.839844,3998.110107,4376.529785,2697969920
USD,9/6/2017,4597.120117,4376.589844,4617.25,4376.589844,4597.120117,2172100096
USD,9/7/2017,4599.879883,4589.140137,4655.040039,4491.330078,4599.879883,1844620032
USD,9/8/2017,4228.75,4605.160156,4661,4075.179932,4228.75,2700890112
USD,9/9/2017,4226.060059,4229.810059,4308.819824,4114.109863,4226.060059,1386230016
USD,9/10/2017,4122.939941,4229.339844,4245.439941,3951.040039,4122.939941,1679090048
USD,9/11/2017,4161.27002,4122.470215,4261.669922,4099.399902,4161.27002,1557330048
USD,9/12/2017,4130.810059,4168.879883,4344.649902,4085.219971,4130.810059,1864530048
USD,9/13/2017,3882.590088,4131.97998,4131.97998,3789.919922,3882.590088,2219409920
USD,9/14/2017,3154.949951,3875.370117,3920.600098,3153.860107,3154.949951,2716310016
USD,9/15/2017,3637.52002,3166.300049,3733.449951,2946.620117,3637.52002,4148069888
USD,9/16/2017,3625.040039,3637.75,3808.840088,3487.790039,3625.040039,1818400000
USD,9/17/2017,3582.879883,3606.280029,3664.810059,3445.639893,3582.879883,1239149952
USD,9/18/2017,4065.199951,3591.090088,4079.22998,3591.090088,4065.199951,1943209984
USD,9/19/2017,3924.969971,4073.790039,4094.070068,3868.870117,3924.969971,1563980032
USD,9/20/2017,3905.949951,3916.360107,4031.389893,3857.72998,3905.949951,1213830016
USD,9/21/2017,3631.040039,3901.469971,3916.419922,3613.629883,3631.040039,1411480064
USD,9/22/2017,3630.699951,3628.02002,3758.27002,3553.530029,3630.699951,1194829952
USD,9/23/2017,3792.399902,3629.919922,3819.209961,3594.580078,3792.399902,928113984
USD,9/24/2017,3682.840088,3796.149902,3796.149902,3666.899902,3682.840088,768014976
USD,9/25/2017,3926.070068,3681.580078,3950.25,3681.580078,3926.070068,1374210048
USD,9/26/2017,3892.350098,3928.409912,3969.889893,3869.899902,3892.350098,1043740032
USD,9/27/2017,4200.669922,3892.939941,4210.049805,3884.820068,4200.669922,1686880000
USD,9/28/2017,4174.72998,4197.129883,4279.310059,4109.700195,4174.72998,1712320000
USD,9/29/2017,4163.069824,4171.620117,4214.629883,4039.290039,4163.069824,1367049984
USD,9/30/2017,4338.709961,4166.109863,4358.430176,4160.859863,4338.709961,1207449984
USD,10/1/2017,4403.740234,4341.049805,4403.740234,4269.810059,4403.740234,1208210048
USD,10/2/2017,4409.319824,4395.810059,4470.22998,4377.459961,4409.319824,1431730048
USD,10/3/2017,4317.47998,4408.459961,4432.470215,4258.890137,4317.47998,1288019968
USD,10/4/2017,4229.359863,4319.370117,4352.310059,4210.419922,4229.359863,1116770048
USD,10/5/2017,4328.410156,4229.879883,4362.640137,4164.049805,4328.410156,1161769984
USD,10/6/2017,4370.810059,4324.459961,4413.27002,4320.529785,4370.810059,1069939968
USD,10/7/2017,4426.890137,4369.350098,4443.879883,4321.049805,4426.890137,906928000
USD,10/8/2017,4610.47998,4429.669922,4624.140137,4405.640137,4610.47998,1313869952
USD,10/9/2017,4772.02002,4614.52002,4878.709961,4564.25,4772.02002,1968739968
USD,10/10/2017,4781.990234,4776.209961,4922.169922,4765.100098,4781.990234,1597139968
USD,10/11/2017,4826.47998,4789.25,4873.72998,4751.629883,4826.47998,1222279936
USD,10/12/2017,5446.910156,4829.580078,5446.910156,4822,5446.910156,2791610112
USD,10/13/2017,5647.209961,5464.160156,5840.299805,5436.850098,5647.209961,3615480064
USD,10/14/2017,5831.790039,5643.529785,5837.700195,5591.640137,5831.790039,1669030016
USD,10/15/2017,5678.189941,5835.959961,5852.47998,5478.609863,5678.189941,1976039936
USD,10/16/2017,5725.589844,5687.569824,5776.22998,5544.209961,5725.589844,2008070016
USD,10/17/2017,5605.509766,5741.580078,5800.350098,5472.720215,5605.509766,1821570048
USD,10/18/2017,5590.689941,5603.819824,5603.819824,5151.439941,5590.689941,2399269888
USD,10/19/2017,5708.52002,5583.740234,5744.350098,5531.060059,5708.52002,1780540032
USD,10/20/2017,6011.450195,5708.109863,6060.109863,5627.22998,6011.450195,2354429952
USD,10/21/2017,6031.600098,5996.790039,6194.879883,5965.069824,6031.600098,2207099904
USD,10/22/2017,6008.419922,6036.660156,6076.259766,5792.339844,6008.419922,2034630016
USD,10/23/2017,5930.319824,6006,6075.589844,5732.470215,5930.319824,2401840128
USD,10/24/2017,5526.640137,5935.52002,5935.52002,5504.180176,5526.640137,2735699968
USD,10/25/2017,5750.799805,5524.600098,5754.330078,5397.879883,5750.799805,1966989952
USD,10/26/2017,5904.830078,5747.950195,5976.799805,5721.220215,5904.830078,1905040000
USD,10/27/2017,5780.899902,5899.740234,5988.390137,5728.819824,5780.899902,1710130048
USD,10/28/2017,5753.089844,5787.819824,5876.720215,5689.189941,5753.089844,1403920000
USD,10/29/2017,6153.850098,5754.439941,6255.709961,5724.580078,6153.850098,2859040000
USD,10/30/2017,6130.529785,6114.850098,6214.990234,6040.850098,6130.529785,1772150016
USD,10/31/2017,6468.399902,6132.02002,6470.430176,6103.330078,6468.399902,2311379968
USD,11/1/2017,6767.310059,6440.970215,6767.310059,6377.879883,6767.310059,2870320128
USD,11/2/2017,7078.5,6777.77002,7367.330078,6758.720215,7078.5,4653770240
USD,11/3/2017,7207.759766,7087.529785,7461.290039,7002.939941,7207.759766,3369860096
USD,11/4/2017,7379.950195,7164.47998,7492.859863,7031.279785,7379.950195,2483800064
USD,11/5/2017,7407.410156,7404.52002,7617.47998,7333.189941,7407.410156,2380410112
USD,11/6/2017,7022.759766,7403.220215,7445.77002,7007.310059,7022.759766,3111899904
USD,11/7/2017,7144.379883,7023.100098,7253.319824,7023.100098,7144.379883,2326340096
USD,11/8/2017,7459.689941,7141.379883,7776.419922,7114.02002,7459.689941,4602200064
USD,11/9/2017,7143.580078,7446.830078,7446.830078,7101.52002,7143.580078,3226249984
USD,11/10/2017,6618.140137,7173.72998,7312,6436.870117,6618.140137,5208249856
USD,11/11/2017,6357.600098,6618.609863,6873.149902,6204.220215,6357.600098,4908680192
USD,11/12/2017,5950.069824,6295.450195,6625.049805,5519.009766,5950.069824,8957349888
USD,11/13/2017,6559.490234,5938.25,6811.189941,5844.290039,6559.490234,6263249920
USD,11/14/2017,6635.75,6561.47998,6764.97998,6461.75,6635.75,3197110016
USD,11/15/2017,7315.540039,6634.759766,7342.25,6634.759766,7315.540039,4200880128
USD,11/16/2017,7871.689941,7323.240234,7967.379883,7176.580078,7871.689941,5123809792
USD,11/17/2017,7708.990234,7853.569824,8004.589844,7561.089844,7708.990234,4651670016
USD,11/18/2017,7790.149902,7697.209961,7884.990234,7463.439941,7790.149902,3667190016
USD,11/19/2017,8036.490234,7766.029785,8101.910156,7694.100098,8036.490234,3149319936
USD,11/20/2017,8200.639648,8039.069824,8336.860352,7949.359863,8200.639648,3488450048
USD,11/21/2017,8071.259766,8205.740234,8348.660156,7762.709961,8071.259766,4277609984
USD,11/22/2017,8253.549805,8077.950195,8302.259766,8075.470215,8253.549805,3633530112
USD,11/23/2017,8038.77002,8232.379883,8267.400391,8038.77002,8038.77002,4225179904
USD,11/24/2017,8253.69043,8074.02002,8374.160156,7940.930176,8253.69043,5058610176
USD,11/25/2017,8790.919922,8241.709961,8790.919922,8191.149902,8790.919922,4342060032
USD,11/26/2017,9330.549805,8789.040039,9522.929688,8775.589844,9330.549805,5475579904
USD,11/27/2017,9818.349609,9352.719727,9818.349609,9352.719727,9818.349609,5653320192
USD,11/28/2017,10058.79981,9823.429688,10125.7002,9736.299805,10058.79981,6348819968
USD,11/29/2017,9888.610352,10077.40039,11517.40039,9601.030273,9888.610352,11568799744
USD,11/30/2017,10233.59961,9906.790039,10801,9202.049805,10233.59961,8310689792
USD,12/1/2017,10975.59961,10198.59961,11046.7002,9694.650391,10975.59961,6783119872
USD,12/2/2017,11074.59961,10978.29981,11320.2002,10905.09961,11074.59961,5138500096
USD,12/3/2017,11323.2002,11082.7002,11858.7002,10862,11323.2002,6608309760
USD,12/4/2017,11657.2002,11315.40039,11657.2002,11081.79981,11657.2002,6132409856
USD,12/5/2017,11916.7002,11685.7002,12032,11604.59961,11916.7002,6895260160
USD,12/6/2017,14291.5,11923.40039,14369.09961,11923.40039,14291.5,12656300032
USD,12/7/2017,17899.69922,14266.09961,17899.69922,14057.29981,17899.69922,17950699520
USD,12/8/2017,16569.40039,17802.90039,18353.40039,14336.90039,16569.40039,21135998976
USD,12/9/2017,15178.2002,16523.30078,16783,13674.90039,15178.2002,13911300096
USD,12/10/2017,15455.40039,15168.40039,15850.59961,13226.59961,15455.40039,13433299968
USD,12/11/2017,16936.80078,15427.40039,17513.90039,15404.79981,16936.80078,12153900032
USD,12/12/2017,17415.40039,16919.80078,17781.80078,16571.59961,17415.40039,14603799552
USD,12/13/2017,16408.19922,17500,17653.09961,16039.7002,16408.19922,12976900096
USD,12/14/2017,16564,16384.59961,17085.80078,16185.90039,16564,13777399808
USD,12/15/2017,17706.90039,16601.30078,18154.09961,16601.30078,17706.90039,14309999616
USD,12/16/2017,19497.40039,17760.30078,19716.69922,17515.30078,19497.40039,12740599808
USD,12/17/2017,19140.80078,19475.80078,20089,18974.09961,19140.80078,13314599936
USD,12/18/2017,19114.19922,19106.40039,19371,18355.90039,19114.19922,14839499776
USD,12/19/2017,17776.69922,19118.30078,19177.80078,17275.40039,17776.69922,16894499840
USD,12/20/2017,16624.59961,17760.30078,17934.69922,16077.7002,16624.59961,22149699584
USD,12/21/2017,15802.90039,16642.40039,17567.69922,15342.7002,15802.90039,16516599808
USD,12/22/2017,13831.79981,15898,15943.40039,11833,13831.79981,22197999616
USD,12/23/2017,14699.2002,13948.7002,15603.2002,13828.79981,14699.2002,13086000128
USD,12/24/2017,13925.79981,14608.2002,14626,12747.7002,13925.79981,11572299776
USD,12/25/2017,14026.59961,13995.90039,14593,13448.90039,14026.59961,10664699904
USD,12/26/2017,16099.79981,14036.59961,16461.19922,14028.90039,16099.79981,13454300160
USD,12/27/2017,15838.5,16163.5,16930.90039,15114.29981,15838.5,12487600128
USD,12/28/2017,14606.5,15864.09961,15888.40039,13937.29981,14606.5,12336499712
USD,12/29/2017,14656.2002,14695.79981,15279,14307,14656.2002,13025500160
USD,12/30/2017,12952.2002,14681.90039,14681.90039,12350.09961,12952.2002,14452599808
USD,12/31/2017,14156.40039,12897.7002,14377.40039,12755.59961,14156.40039,12136299520
USD,1/1/2018,13657.2002,14112.2002,14112.2002,13154.7002,13657.2002,10291200000
USD,1/2/2018,14982.09961,13625,15444.59961,13163.59961,14982.09961,16846600192
USD,1/3/2018,15201,14978.2002,15572.79981,14844.5,15201,16871900160
USD,1/4/2018,15599.2002,15270.7002,15739.7002,14522.2002,15599.2002,21783199744
USD,1/5/2018,17429.5,15477.2002,17705.19922,15202.79981,17429.5,23840899072
USD,1/6/2018,17527,17462.09961,17712.40039,16764.59961,17527,18314600448
USD,1/7/2018,16477.59961,17527.30078,17579.59961,16087.7002,16477.59961,15866000384
USD,1/8/2018,15170.09961,16476.19922,16537.90039,14208.2002,15170.09961,18413899776
USD,1/9/2018,14595.40039,15123.7002,15497.5,14424,14595.40039,16659999744
USD,1/10/2018,14973.29981,14588.5,14973.29981,13691.2002,14973.29981,18500800512
USD,1/11/2018,13405.79981,14968.2002,15018.79981,13105.90039,13405.79981,16534099968
USD,1/12/2018,13980.59961,13453.90039,14229.90039,13158.09961,13980.59961,12065699840
USD,1/13/2018,14360.2002,13952.40039,14659.5,13952.40039,14360.2002,12763599872
USD,1/14/2018,13772,14370.79981,14511.79981,13268,13772,11084099584
USD,1/15/2018,13819.79981,13767.29981,14445.5,13641.7002,13819.79981,12750799872
USD,1/16/2018,11490.5,13836.09961,13843.09961,10194.90039,11490.5,18853799936
USD,1/17/2018,11188.59961,11431.09961,11678,9402.290039,11188.59961,18830600192
USD,1/18/2018,11474.90039,11198.79981,12107.29981,10942.5,11474.90039,15020399616
USD,1/19/2018,11607.40039,11429.79981,11992.79981,11172.09961,11607.40039,10740400128
USD,1/20/2018,12899.2002,11656.2002,13103,11656.2002,12899.2002,11801700352
USD,1/21/2018,11600.09961,12889.2002,12895.90039,11288.2002,11600.09961,9935179776
USD,1/22/2018,10931.40039,11633.09961,11966.40039,10240.2002,10931.40039,10537400320
USD,1/23/2018,10868.40039,10944.5,11377.59961,10129.7002,10868.40039,9660609536
USD,1/24/2018,11359.40039,10903.40039,11501.40039,10639.79981,11359.40039,9940989952
USD,1/25/2018,11259.40039,11421.7002,11785.7002,11057.40039,11259.40039,8873169920
USD,1/26/2018,11171.40039,11256,11656.7002,10470.29981,11171.40039,9746199552
USD,1/27/2018,11440.7002,11174.90039,11614.90039,10989.2002,11440.7002,7583269888
USD,1/28/2018,11786.29981,11475.29981,12040.29981,11475.29981,11786.29981,8350360064
USD,1/29/2018,11296.40039,11755.5,11875.59961,11179.2002,11296.40039,7107359744
USD,1/30/2018,10106.29981,11306.79981,11307.2002,10036.2002,10106.29981,8637859840
USD,1/31/2018,10221.09961,10108.2002,10381.59961,9777.419922,10221.09961,8041160192
USD,2/1/2018,9170.540039,10237.29981,10288.79981,8812.280273,9170.540039,9959400448
USD,2/2/2018,8830.75,9142.280273,9142.280273,7796.490234,8830.75,12726899712
USD,2/3/2018,9174.910156,8852.120117,9430.75,8251.629883,9174.910156,7263790080
USD,2/4/2018,8277.009766,9175.700195,9334.870117,8031.220215,8277.009766,7073549824
USD,2/5/2018,6955.27002,8270.540039,8364.839844,6756.680176,6955.27002,9285289984
USD,2/6/2018,7754,7051.75,7850.700195,6048.259766,7754,13999800320
USD,2/7/2018,7621.299805,7755.490234,8509.110352,7236.790039,7621.299805,9169280000
USD,2/8/2018,8265.589844,7637.859863,8558.769531,7637.859863,8265.589844,9346750464
USD,2/9/2018,8736.980469,8271.839844,8736.980469,7884.709961,8736.980469,6784820224
USD,2/10/2018,8621.900391,8720.080078,9122.549805,8295.469727,8621.900391,7780960256
USD,2/11/2018,8129.970215,8616.129883,8616.129883,7931.100098,8129.970215,6122189824
USD,2/12/2018,8926.570313,8141.430176,8985.919922,8141.430176,8926.570313,6256439808
USD,2/13/2018,8598.30957,8926.719727,8958.469727,8455.410156,8598.30957,5696719872
USD,2/14/2018,9494.629883,8599.919922,9518.540039,8599.919922,9494.629883,7909819904
USD,2/15/2018,10166.40039,9488.320313,10234.79981,9395.580078,10166.40039,9062540288
USD,2/16/2018,10233.90039,10135.7002,10324.09961,9824.820313,10233.90039,7296159744
USD,2/17/2018,11112.7002,10207.5,11139.5,10149.40039,11112.7002,8660880384
USD,2/18/2018,10551.79981,11123.40039,11349.79981,10326,10551.79981,8744009728
USD,2/19/2018,11225.29981,10552.59961,11273.79981,10513.2002,11225.29981,7652089856
USD,2/20/2018,11403.7002,11231.79981,11958.5,11231.79981,11403.7002,9926540288
USD,2/21/2018,10690.40039,11372.2002,11418.5,10479.09961,10690.40039,9405339648
USD,2/22/2018,10005,10660.40039,11039.09961,9939.089844,10005,8040079872
USD,2/23/2018,10301.09961,9937.070313,10487.29981,9734.55957,10301.09961,7739500032
USD,2/24/2018,9813.070313,10287.7002,10597.2002,9546.969727,9813.070313,6917929984
USD,2/25/2018,9664.730469,9796.419922,9923.219727,9407.05957,9664.730469,5706939904
USD,2/26/2018,10366.7002,9669.429688,10475,9501.730469,10366.7002,7287690240
USD,2/27/2018,10725.59961,10393.90039,10878.5,10246.09961,10725.59961,6966179840
USD,2/28/2018,10397.90039,10687.2002,11089.79981,10393.09961,10397.90039,6936189952
USD,3/1/2018,10951,10385,11052.29981,10352.7002,10951,7317279744
USD,3/2/2018,11086.40039,10977.40039,11189,10850.09961,11086.40039,7620590080
USD,3/3/2018,11489.7002,11101.90039,11528.2002,11002.40039,11489.7002,6690570240
USD,3/4/2018,11512.59961,11497.40039,11512.59961,11136.09961,11512.59961,6084149760
USD,3/5/2018,11573.29981,11532.40039,11704.09961,11443.90039,11573.29981,6468539904
USD,3/6/2018,10779.90039,11500.09961,11500.09961,10694.29981,10779.90039,6832169984
USD,3/7/2018,9965.570313,10803.90039,10929.5,9692.120117,9965.570313,8797910016
USD,3/8/2018,9395.009766,9951.44043,10147.40039,9335.870117,9395.009766,7186089984
USD,3/9/2018,9337.549805,9414.69043,9466.349609,8513.030273,9337.549805,8704190464
USD,3/10/2018,8866,9350.589844,9531.320313,8828.469727,8866,5386319872
USD,3/11/2018,9578.629883,8852.780273,9711.889648,8607.120117,9578.629883,6296370176
USD,3/12/2018,9205.120117,9602.929688,9937.5,8956.429688,9205.120117,6457399808
USD,3/13/2018,9194.849609,9173.040039,9470.379883,8958.19043,9194.849609,5991139840
USD,3/14/2018,8269.80957,9214.650391,9355.849609,8068.589844,8269.80957,6438230016
USD,3/15/2018,8300.860352,8290.759766,8428.349609,7783.049805,8300.860352,6834429952
USD,3/16/2018,8338.349609,8322.910156,8585.150391,8005.310059,8338.349609,5289379840
USD,3/17/2018,7916.879883,8321.910156,8346.530273,7812.819824,7916.879883,4426149888
USD,3/18/2018,8223.679688,7890.52002,8245.509766,7397.990234,8223.679688,6639190016
USD,3/19/2018,8630.650391,8344.120117,8675.870117,8182.399902,8630.650391,6729110016
USD,3/20/2018,8913.469727,8619.669922,9051.019531,8389.889648,8913.469727,6361789952
USD,3/21/2018,8929.280273,8937.480469,9177.370117,8846.330078,8929.280273,6043129856
USD,3/22/2018,8728.469727,8939.44043,9100.709961,8564.900391,8728.469727,5530390016
USD,3/23/2018,8879.620117,8736.25,8879.620117,8360.620117,8879.620117,5954120192
USD,3/24/2018,8668.120117,8901.950195,8996.179688,8665.700195,8668.120117,5664600064
USD,3/25/2018,8495.780273,8612.80957,8682.009766,8449.099609,8495.780273,4569880064
USD,3/26/2018,8209.400391,8498.469727,8530.080078,7921.430176,8209.400391,5921039872
USD,3/27/2018,7833.040039,8200,8232.780273,7797.279785,7833.040039,5378250240
USD,3/28/2018,7954.47998,7836.830078,8122.890137,7809.169922,7954.47998,4935289856
